"","SampleID","FacilityID","Sample.Date","Matrix","Sample.Reason","Facility.Type","UtmX83","UtmY83","Latitude83","Longitude83","QuarterQuarter","Section","Township","Range","Meridian","County","PermitNumber","ReceiptNumber","WellDepth"
"1867",462128,700482,"10/25/1994 0:00:00","WATER","","Ground Water",274230,4107446,37.08,-107.54,"NWSE",19,"33 N","6 W","N","LA PLATA                           ",NA,"",100
"1868",462129,700483,"10/25/1994 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1869",462130,700483,"10/3/2000 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1870",462131,700483,"4/1/2002 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1871",462132,700483,"7/8/2004 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1872",462133,700483,"7/18/2007 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1873",462134,700483,"1/11/2008 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1874",462135,700483,"11/11/2008 0:00:00","WATER","","Ground Water",274472,4101733,37.03,-107.53,"SENE",7,"32 N","6 W","N","LA PLATA                           ",NA,"",200
"1875",462136,700484,"10/25/1994 0:00:00","WATER","","Ground Water",275608,4101750,37.03,-107.52,"SWNE",8,"32 N","6 W","N","LA PLATA                           ",NA,"",125
"1876",462137,700484,"7/12/2001 0:00:00","WATER","","Ground Water",275608,4101750,37.03,-107.52,"SWNE",8,"32 N","6 W","N","LA PLATA                           ",NA,"",125
"1877",462138,700484,"7/24/2002 0:00:00","WATER","","Ground Water",275608,4101750,37.03,-107.52,"SWNE",8,"32 N","6 W","N","LA PLATA                           ",NA,"",125
"1878",462139,700484,"6/6/2005 0:00:00","WATER","","Ground Water",275608,4101750,37.03,-107.52,"SWNE",8,"32 N","6 W","N","LA PLATA                           ",NA,"",125
"1879",462140,700484,"7/31/2008 0:00:00","WATER","","Ground Water",275608,4101750,37.03,-107.52,"SWNE",8,"32 N","6 W","N","LA PLATA                           ",NA,"",125
"1880",462141,700485,"10/26/1994 0:00:00","WATER","","Ground Water",277214,4100673,37.02,-107.5,"SWSE",9,"32 N","6 W","N","LA PLATA                           ",NA,"",140
"1881",462142,700486,"10/26/1994 0:00:00","WATER","","Ground Water",278325,4101570,37.03,-107.49,"SWNW",10,"32 N","6 W","N","ARCHULETA                          ",NA,"",160
"1882",462143,700486,"6/17/2004 0:00:00","WATER","","Ground Water",278325,4101570,37.03,-107.49,"SWNW",10,"32 N","6 W","N","ARCHULETA                          ",NA,"",160
"1883",462144,700486,"6/6/2005 0:00:00","WATER","","Ground Water",278325,4101570,37.03,-107.49,"SWNW",10,"32 N","6 W","N","ARCHULETA                          ",NA,"",160
"1884",462145,700486,"7/9/2008 0:00:00","WATER","","Ground Water",278325,4101570,37.03,-107.49,"SWNW",10,"32 N","6 W","N","ARCHULETA                          ",NA,"",160
"1885",462146,700487,"10/27/1994 0:00:00","WATER","","Ground Water",279438,4100585,37.02,-107.47,"SESE",10,"32 N","6 W","N","ARCHULETA                          ",NA,"",50
"1886",462147,700488,"10/26/1994 0:00:00","WATER","","Ground Water",276726,4100490,37.02,-107.5,"NWNW",16,"32 N","6 W","N","LA PLATA                           ",49042,"9122711",80
"1887",462148,700488,"7/31/1998 0:00:00","WATER","","Ground Water",276726,4100490,37.02,-107.5,"NWNW",16,"32 N","6 W","N","LA PLATA                           ",49042,"9122711",80
"1888",462149,700489,"10/31/1994 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1889",462150,700489,"8/31/1995 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1890",462152,700489,"5/17/1996 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1891",462153,700489,"8/21/1996 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1892",462154,700489,"3/1/1997 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1893",462155,700489,"3/4/1997 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1894",462156,700489,"5/1/1997 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1895",462157,700489,"1/1/1998 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1896",462158,700489,"3/1/1998 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1897",462159,700489,"6/1/1998 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1898",462160,700489,"8/10/1998 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
"1899",462161,700489,"3/17/1999 0:00:00","WATER","","Ground Water",274356,4103834,37.05,-107.53,"SWSE",31,"33 N","6 W","N","LA PLATA                           ",NA,"",260
