"","facility_id","facility_type","utm_x83","utm_y83","permit_number","receipt_number","well_depth","wattenberg","btex_sampled","ch4_sampled","btex_detected","ch4_detected","methane","ethane","propane","fraction","delta_13c_c1","origin"
"1411","757262","Domestic Well",522527,4436441,"224928","0458245",1000,TRUE,TRUE,TRUE,FALSE,TRUE,71.34,0.04,1e-04,1779.05236907731,-72.07,"Microbial"
"1412","757263","Domestic Well",524104,4431674,"194702","0398079",500,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1413","757264","Domestic Well",523373,4436599,"303960","3677499",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1414","757279","Domestic Well",523599,4434319,"62589","0239149",845,TRUE,TRUE,TRUE,FALSE,TRUE,70.9,0.04,1e-04,1768.07980049875,-72.01,"Microbial"
"1415","757280","Domestic Well",510537,4432587,"157146","0312949",740,TRUE,TRUE,TRUE,FALSE,TRUE,62.38,0.06,2e-04,1036.21262458472,-73.7,"Microbial"
"1416","757281","Domestic Well",523969,4431540,"61655","9064953",330,TRUE,TRUE,TRUE,FALSE,TRUE,72.47,0.05,1e-04,1446.50698602794,-71.37,"Microbial"
"1417","757282","Domestic Well",524125,4434703,"204458","0417641",900,TRUE,TRUE,TRUE,FALSE,TRUE,57.93,0.06,1e-04,963.893510815308,-73.16,"Microbial"
"1418","757283","Domestic Well",523925,4431508,"69994","9065211",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1419","757288","Domestic Well",505134,4425552,"302202","3675764",930,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"1420","757289","Domestic Well",512941,4435513,"92889","9065952",NA,TRUE,TRUE,TRUE,FALSE,TRUE,39.5,0.03,1e-04,1312.29235880399,-73.51,"Microbial"
"1421","757290","Domestic Well",538798,4442834,"238055","0483331",860,TRUE,TRUE,TRUE,FALSE,TRUE,62.69,0.07,0.005,835.866666666667,-70.4,"Microbial"
"1422","757291","Stock or  Irrigation",535663,4444059,"71982","9065273",580,TRUE,TRUE,TRUE,FALSE,TRUE,71.15,0.03,0.01,1778.75,-72.3,"Microbial"
"1423","757293","Stock or  Irrigation",538717,4443500,"238053","0483330",800,TRUE,TRUE,TRUE,FALSE,TRUE,47.76,0.02,0.01,1592,-72.9,"Microbial"
"1424","757294","Domestic Well",531057,4458434,"140467","9066534",203,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1425","757295","Irrigation",531716,4457908,"10366","0226158",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1426","757300","Ground Water",540970,4436679,"262815","0537189",800,TRUE,TRUE,TRUE,FALSE,TRUE,37.53,0.01,0.01,1876.5,-71.8,"Microbial"
"1427","757301","Ground Water",538981,4437512,"210202",NA,880,TRUE,TRUE,TRUE,FALSE,FALSE,12.27,1.02,0.26,9.5859375,-57.4,"Mixed"
"1428","757306","Domestic Well",523629,4431853,"222399","0438841B",495,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1429","757307","Domestic Well",523980,4432393,"150265","0282624",920,TRUE,TRUE,TRUE,FALSE,TRUE,69.34,0.05,2e-04,1381.27490039841,-72.1,"Microbial"
"1430","757308","Domestic Well",526666,4432746,"180037","0369145",820,TRUE,TRUE,TRUE,FALSE,TRUE,68.95,0.04,5e-04,1702.46913580247,-72.59,"Microbial"
"1431","757309","Domestic Well",523955,4432507,"88554","9065858",810,TRUE,TRUE,TRUE,FALSE,TRUE,19.43,0.01,0.001,1766.36363636364,-77.88,"Microbial"
"1432","757330","Domestic Well",507872,4433826,"250881","0509187",720,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"1433","757336","Domestic Well",521499,4431784,"78656","9065527",470,TRUE,TRUE,TRUE,FALSE,TRUE,68.21,0.05,2e-04,1358.76494023904,-71.07,"Microbial"
"1434","757337","Domestic Well",523658,4432517,"87940","9065847",NA,TRUE,TRUE,TRUE,FALSE,TRUE,30.22,0.04,1e-04,753.615960099751,-82.39,"Microbial"
"1435","757339","Ground Water",519228,4480384,"9042","9060112",24,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1436","757340","Domestic Well",526927,4434241,"87167","0052204",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1437","757341","Commercial",513003,4430770,"79876","3673517",NA,TRUE,TRUE,TRUE,FALSE,TRUE,81.62,0.07,1e-04,1164.33666191155,-70.87,"Microbial"
"1438","757347","Domestic Well",526962,4430230,"302447","3675151",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1439","757348","Domestic Well",525876,4430001,"107530","9066209",310,TRUE,TRUE,TRUE,FALSE,TRUE,16.74,0.02,0.0016,775,-79.32,"Microbial"
"1440","757376","Domestic Well",525613,4430530,"23960","9063027",220,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1441","757377","Domestic Well",527941,4429505,"63326","9065004",187,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1442","757378","Irrigation",512158,4486503,"54059","0417502I",0,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1443","757379","Domestic Well",527661,4476217,"115380","9066286",116,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1444","757380","Domestic Well",527512,4429499,"149626","3662923",280,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1445","757381","Domestic Well",526350,4432776,"110372","0107121",0,TRUE,TRUE,TRUE,FALSE,TRUE,84.6,0.06,1e-04,1407.65391014975,-72.76,"Microbial"
"1446","757382","Domestic Well",527556,4429420,"82489","9065689",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1447","757383","Domestic Well",527672,4429397,"121558","0217422",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1448","757384","Domestic Well",523838,4437740,"273771","3612358",875,TRUE,TRUE,TRUE,TRUE,TRUE,71.04,0.1,7e-04,705.461767626614,-70.35,"Microbial"
"1449","757407","Domestic Well",525889,4430282,"162562","0332877B",100,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1450","757410","Commercial",512998,4432545,"271735","3611176",45,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1451","757411","Municipal",532202,4436732,"75737","3653214A",NA,TRUE,TRUE,TRUE,TRUE,TRUE,63.7,0.06,0.0027,1015.94896331738,-71.75,"Microbial"
"1452","757419","Domestic Well",543920,4479435,"134665","0243458",250,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1453","757420","Domestic Well",523610,4434032,"144380","0264766",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1454","757425","Domestic Well",531761,4439605,"84921","9065774",62,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1455","757463","Domestic Well",524184,4439160,"47069","9064523",800,TRUE,TRUE,TRUE,FALSE,TRUE,62.24,0.06,4e-04,1030.46357615894,-72.79,"Microbial"
"1456","757464","Domestic Well",527187,4432401,"308702","3685278",NA,TRUE,TRUE,TRUE,TRUE,TRUE,74.84,15.25,6.07,3.51031894934334,-50.73,"Thermogenic"
"1457","757467","Domestic Well",527034,4427156,"199814","0405598",290,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1458","757468","Domestic Well",512465,4440283,"300035","3672234",540,TRUE,TRUE,TRUE,FALSE,TRUE,81.57,0.07,0.01,1019.625,-70.2,"Microbial"
"1459","757471","Groundwater",522504,4429537,"68206","9065126",140,TRUE,TRUE,TRUE,FALSE,TRUE,7.62,0.0098,1e-04,769.69696969697,-74.13,"Microbial"
"1460","757472","Commercial",533079,4442062,"23291","0088467",626,TRUE,TRUE,TRUE,FALSE,TRUE,74.64,0.04,1e-04,1861.34663341646,-74.01,"Microbial"
"1461","757473","Domestic Well",527085,4431056,"39250","9064125",315,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1462","757491","Domestic Well",521463,4439846,"64534","3603307",875,TRUE,TRUE,TRUE,FALSE,TRUE,65.92,0.12,5e-04,547.053941908714,-71.5,"Microbial"
"1463","757492","Domestic Well",524251,4438837,"270084","3606241",NA,TRUE,TRUE,TRUE,FALSE,TRUE,59.61,0.06,2e-04,990.199335548173,-73.33,"Microbial"
"1464","757493","Domestic Well",524285,4439095,"283844","3646625",810,TRUE,TRUE,TRUE,FALSE,TRUE,59.06,0.07,2e-04,841.310541310541,-72.95,"Microbial"
"1465","757515","Domestic Well",524169,4431499,"37311","3609766",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1466","757525","Domestic Well",527474,4432249,"39506","9064136",896,TRUE,TRUE,TRUE,FALSE,TRUE,55.58,0.04,1e-04,1386.0349127182,-72.58,"Microbial"
"1467","757533","Domestic Well",525903,4433600,"74040","9065344",72,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1468","757534","Domestic Well",523198,4442107,"296350","3667507",NA,TRUE,TRUE,TRUE,FALSE,TRUE,63.84,0.07,1e-04,910.699001426533,-72.61,"Microbial"
"1469","757551","Domestic Well",533836,4438943,"214110","0435268",720,TRUE,TRUE,TRUE,FALSE,TRUE,75.52,0.04,1e-04,1883.29177057357,-72.6,"Microbial"
"1470","757552","Domestic Well",521403,4431752,"57280","9064849",193,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1471","758556","Domestic Well",521484,4439421,"63275","0541306",865,TRUE,TRUE,TRUE,FALSE,TRUE,53.54,0.07,1e-04,763.76604850214,-73.73,"Microbial"
"1472","758557","Domestic Well",526227,4432793,"220934","0449969",0,TRUE,TRUE,TRUE,FALSE,TRUE,63.05,0.06,3e-04,1045.60530679934,-71.96,"Microbial"
"1473","758567","Domestic Well",522986,4424591,"124689","0224522",304,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1474","758581","Stock or  Irrigation",544328,4442598,"55594","0465465C",660,TRUE,TRUE,TRUE,FALSE,TRUE,15.16,0.01,0.01,758,-74.1,"Microbial"
"1475","758582","Domestic Well",529069,4472171,"224760","0456714B",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1476","758584","Domestic Well",521751,4439137,"294988","3665116",285,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1477","758585","Domestic Well",512795,4440203,"294360","3664152",520,TRUE,TRUE,TRUE,FALSE,TRUE,82.82,0.06,1e-04,1378.03660565724,-72.96,"Microbial"
"1478","758586","Domestic Well",524250,4433575,"206440","0422392",369,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1479","758587","Domestic Well",512386,4439564,"287199","3652815",520,TRUE,TRUE,TRUE,FALSE,TRUE,45.43,0.05,1e-04,906.786427145708,-74.22,"Microbial"
"1480","758603","Domestic Well",529055,4468857,"276778","3626022",85,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1481","758604","Domestic Well",529006,4468855,"202929","3625394",200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1482","758611","Domestic Well",551483,4488131,"296353","3667054",300,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1483","758619","Domestic Well",524247,4439159,"47068","0531931",864,TRUE,TRUE,TRUE,FALSE,TRUE,74.61,0.1,0.0012,737.252964426877,-70.08,"Microbial"
"1484","758635","Domestic Well",512030,4438308,"254301","0517754",30,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1485","758636","Groundwater",536170,4467127,"109063","0102289",125,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1486","758637","Domestic Well",532102,4451065,"250638","0510146",500,TRUE,TRUE,TRUE,FALSE,TRUE,45.66,0.03,0.005,1304.57142857143,-68.4,"Microbial"
"1487","758638","Domestic Well",532102,4451065,"43571","9064342",330,TRUE,TRUE,TRUE,FALSE,TRUE,45.66,0.03,0.005,1304.57142857143,-68.4,"Microbial"
"1488","758640","Domestic Well",534273,4436379,"68229","9065132",NA,TRUE,TRUE,TRUE,FALSE,TRUE,74.98,0.03,1e-04,2491.02990033223,-71.93,"Microbial"
"1489","758641","Irrigation",511309,4437567,"9120","9060121",37,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1490","758661","Domestic Well",517435,4433103,"248570","0504902B",940,TRUE,TRUE,TRUE,FALSE,TRUE,78.79,10.84,3.22,5.60384068278805,-50.81,"Thermogenic"
"1491","758675","Domestic Well",541772,4440882,"258421","0525845A",808,TRUE,TRUE,TRUE,FALSE,TRUE,62.61,0.06,0.01,894.428571428572,-73.9,"Microbial"
"1492","758680","Domestic Well",496079,4443076,"48558","9064599",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1493","759709","Commercial",525221,4442756,"81888","3685424",660,TRUE,TRUE,TRUE,FALSE,TRUE,61.01,0.06,1e-04,1015.14143094842,-73.08,"Microbial"
"1494","759711","Domestic Well",522624,4444014,"172787","0358955",660,TRUE,TRUE,TRUE,FALSE,TRUE,73.86,0.09,0.0032,792.489270386266,-71.96,"Microbial"
"1495","759726","Domestic Well",508072,4443889,"52588","9064730",377,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1496","759814","Domestic Well",516059,4441378,"283951","3646472",640,TRUE,TRUE,TRUE,FALSE,TRUE,54.76,0.08,1e-04,683.645443196005,-71.44,"Microbial"
"1497","759818","Domestic Well",513670,4437165,"51338","0425669",675,TRUE,TRUE,TRUE,FALSE,TRUE,47.92,0.05,7e-04,945.167652859961,-73.16,"Microbial"
"1498","759819","Domestic Well",514538,4436579,"167812","0346282B",36,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1499","759836","Domestic Well",517193,4442363,"120177","0214931",536,TRUE,TRUE,TRUE,FALSE,TRUE,38.84,0.05,3e-04,772.166998011928,-73.46,"Microbial"
"1500","759840","Domestic Well",523417,4442371,"277518","3628940",720,TRUE,TRUE,TRUE,FALSE,TRUE,40.26,0.03,1e-04,1337.5415282392,-72.89,"Microbial"
"1501","759876","Domestic Well",518164,4432372,"238707","0485840",180,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1502","759877","Domestic Well",516939,4442732,"35210","9063778",600,TRUE,TRUE,TRUE,FALSE,TRUE,57.89,0.09,3e-04,641.08527131783,-71.17,"Microbial"
"1503","759878","Commercial",519047,4441260,"35110","0428094",740,TRUE,TRUE,TRUE,FALSE,TRUE,58.83,0.1,7e-04,584.210526315789,-70.71,"Microbial"
"1504","759896","Commercial",501591,4431705,"295964","3664999",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1505","759916","Commercial",518907,4443345,"54079","0460186",580,TRUE,TRUE,TRUE,FALSE,TRUE,58.48,0.05,1e-04,1167.26546906188,-75.1,"Microbial"
"1506","759917","Domestic Well",522242,4443904,"25888","9063152",600,TRUE,TRUE,TRUE,FALSE,TRUE,71.35,0.07,1e-04,1017.83166904422,-72.19,"Microbial"
"1507","759935","Domestic Well",519466,4445043,"297616","3668981",NA,TRUE,TRUE,TRUE,FALSE,TRUE,74.34,5.18,1.48,11.1621621621622,-58.84,"Mixed"
"1508","759937","Domestic Well",519727,4441281,"218537","0446283",860,TRUE,TRUE,TRUE,FALSE,TRUE,59.72,0.09,0.0011,655.543358946213,-71.35,"Microbial"
"1509","759975","Domestic Well",517811,4430882,"298260","3670136",960,TRUE,TRUE,TRUE,FALSE,TRUE,47.52,0.07,0.005,633.6,-72.4,"Microbial"
"1510","759982","Domestic Well",519548,4432821,"172620","0353207",900,TRUE,TRUE,TRUE,FALSE,TRUE,63.53,0.07,1e-04,906.276747503566,-72.08,"Microbial"
"1511","759983","Domestic Well",517043,4443452,"262635","0536078A",400,TRUE,TRUE,TRUE,FALSE,TRUE,81.28,0.08,1e-04,1014.7315855181,-69.46,"Microbial"
"1512","759984","Stock or  Irrigation",548900,4468860,"114658","9066278",55,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1513","759991","Domestic Well",518731,4456300,"255683","0521472",295,TRUE,TRUE,TRUE,FALSE,TRUE,47.92,1.47,0.37,26.0434782608696,-68.31,"Mixed"
"1514","760004","Domestic Well",531700,4448892,"252552","0513795",435,TRUE,FALSE,TRUE,FALSE,TRUE,48.54,0.27,0.07,142.764705882353,-72.8,"Microbial"
"1515","760005","Groundwater",533383,4448394,"11185","9060598",65,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1516","760006","Groundwater",532010,4450319,"284299","3647669",405,TRUE,TRUE,TRUE,FALSE,TRUE,41.28,0.005,0.005,4128,-72.1,"Microbial"
"1517","760007","Stock or  Irrigation",509039,4448751,"15750","0301800",53,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1518","760009","Domestic Well",533585,4452495,"183471","0375585",580,TRUE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA
"1519","760013","Domestic Well",506872,4442809,"249320","0506560",254,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1520","760027","Domestic Well",507533,4442675,"81857","9065644",150,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1521","760078","Domestic Well",500865,4424944,"261200","0532061",834,TRUE,TRUE,TRUE,FALSE,TRUE,21.73,0.02,1e-04,1081.09452736318,-71.77,"Microbial"
"1522","760087","Domestic Well",500174,4425284,"99967","9004987",240,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1523","760092","Domestic Well",500185,4425563,"92694","9004758",260,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1524","760093","Domestic Well",500091,4424975,"56106","9004062",60,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1525","760094","Domestic Well",500877,4424791,"256962","0523090",920,TRUE,TRUE,TRUE,FALSE,TRUE,63.07,0.01,0.0013,5581.41592920354,-65.62,"Microbial"
"1526","760101","Groundwater",533928,4466460,"67831","9065111",200,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1527","760102","Domestic Well",500867,4424893,"176879","0363979",848,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1528","760106","Domestic Well",535070,4491824,"2955608","366425",450,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1529","760107","Domestic Well",535132,4491828,"65929","3616037",400,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1530","760112","Domestic Well",525856,4441434,"233153","0533965",640,TRUE,TRUE,TRUE,FALSE,TRUE,79.89,0.06,1e-04,1329.28452579035,-73.38,"Microbial"
"1531","760113","Domestic Well",500624,4424909,"110374","0107361",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1532","760114","Domestic Well",500204,4425098,"32175","9003405",70,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1533","760116","Domestic Well",536125,4451994,"244949","0496903",400,TRUE,TRUE,TRUE,FALSE,TRUE,39.31,0.03,0.005,1123.14285714286,-73.7,"Microbial"
"1534","760117","Domestic Well",533724,4452114,"43093","0471320A",260,TRUE,TRUE,TRUE,FALSE,TRUE,25.39,0.03,0.005,725.428571428572,-73.4,"Microbial"
"1535","760118","Commercial",535344,4452483,"52851","0433117",0,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1536","760145","Municipal",520726,4440435,"20552","9062791",835,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1537","760151","Domestic Well",526831,4432633,"247889","0503401",NA,TRUE,TRUE,TRUE,FALSE,TRUE,79.81,0.13,0.0015,606.920152091255,-68.59,"Microbial"
"1538","760154","Domestic Well",518626,4434189,"82250","9065654",810,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1539","760155","Domestic Well",519400,4434240,"82824","9065702",729,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1540","760156","Domestic Well",518634,4440671,"101983","9066134",622,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1541","760159","Domestic Well",519234,4456707,"96972","9066034",50,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1542","760160","Domestic Well",519148,4443727,"231049","0471183",710,TRUE,TRUE,TRUE,FALSE,TRUE,65.19,0.1,8e-04,646.72619047619,-71.01,"Microbial"
"1543","760161","Domestic Well",525836,4440734,"304512","3678202",NA,TRUE,TRUE,TRUE,FALSE,TRUE,77.32,0.1,0.0015,761.773399014778,-69.04,"Microbial"
"1544","760187","Municipal",500721,4424765,"43543","3678582",NA,TRUE,TRUE,TRUE,FALSE,TRUE,17.49,0.01,1e-04,1731.68316831683,-71.71,"Microbial"
"1545","760188","Municipal",500721,4424765,"43943","0372589",920,TRUE,TRUE,TRUE,FALSE,TRUE,13,0.01,1e-04,1287.12871287129,-72.04,"Microbial"
"1546","760195","Domestic Well",519116,4430820,"279065","3628074",1080,TRUE,TRUE,TRUE,FALSE,TRUE,52.31,0.07,1e-04,746.219686162625,-73.67,"Microbial"
"1547","760196","Domestic Well",519374,4429159,"68540","9065142",NA,TRUE,TRUE,TRUE,FALSE,TRUE,51.11,0.06,1e-04,850.415973377704,-73.92,"Microbial"
"1548","760197","Domestic Well",519385,4429273,"78258","9065488",1046,TRUE,TRUE,TRUE,FALSE,TRUE,50.47,0.06,1e-04,839.767054908486,-73.86,"Microbial"
"1549","760201","Irrigation",523674,4428170,"6063","3667012",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1550","760204","Domestic Well",500015,4425152,"76348","9004434",106,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1551","760205","Domestic Well",500874,4424684,"205706","0420103",845,TRUE,TRUE,TRUE,FALSE,TRUE,18.35,0.02,1e-04,912.935323383085,-71.7,"Microbial"
"1552","760206","Domestic Well",519359,4429349,"72440","9065281",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1553","760213","Commercial",534614,4452739,"16305","3654573B",280,TRUE,TRUE,TRUE,FALSE,TRUE,54.13,0.03,0.005,1546.57142857143,-73.2,"Microbial"
"1554","760216","Irrigation",534184,4449611,"9131","9060126",63,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1555","760225","Domestic Well",519836,4432571,"202962","0414018",960,TRUE,TRUE,TRUE,FALSE,TRUE,62.27,0.06,1e-04,1036.10648918469,-73.3,"Microbial"
"1556","760226","Domestic Well",519617,4428662,"68227","9065131",NA,TRUE,TRUE,TRUE,FALSE,TRUE,25.3,0.04,8e-04,620.098039215686,-80.17,"Microbial"
"1557","760227","Domestic Well",519312,4431559,"279637","3635859A",985,TRUE,TRUE,TRUE,FALSE,TRUE,62.95,0.07,7e-04,890.38189533239,-72.83,"Microbial"
"1558","760228","Commercial",519561,4429184,"78306","3665629",1100,TRUE,TRUE,TRUE,FALSE,TRUE,52.81,0.06,1e-04,878.702163061564,-74.06,"Microbial"
"1559","760229","Domestic Well",519329,4430821,"279051","3628073",994,TRUE,TRUE,TRUE,FALSE,TRUE,50.57,0.06,9e-04,830.377668308703,-74.19,"Microbial"
"1560","760230","Domestic Well",520127,4430428,"305706","3679934",NA,TRUE,TRUE,TRUE,FALSE,TRUE,75.91,0.08,3e-04,945.3300124533,-72.2,"Microbial"
"1561","760231","Domestic Well",518611,4430594,"251883","0512994",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1562","760235","Domestic Well",500012,4425527,"98570","9004932",290,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1563","760244","Domestic Well",501682,4424727,"143702","0263037",880,TRUE,TRUE,TRUE,FALSE,TRUE,5.38,0.01,0.01,269,-59.1,"Microbial"
"1564","760249","Domestic Well",519492,4434406,"303584","3677143",108,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1565","760250","Domestic Well",519488,4432393,"185713","0380837",940,TRUE,TRUE,TRUE,FALSE,TRUE,68.09,0.07,1e-04,971.32667617689,-72.01,"Microbial"
"1566","760251","Domestic Well",499922,4425508,"95726","3637561",380,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1567","760278","Domestic Well",529740,4433783,"81822","3684272",NA,TRUE,TRUE,TRUE,TRUE,TRUE,85.12,0.06,4e-04,1409.27152317881,-70.3,"Microbial"
"1568","760286","Domestic Well",520245,4431247,"100072","9066111",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1569","760296","Irrigation",534579,4449209,"5972","9059477",64,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1570","760297","Irrigation",534563,4449611,"29383","9063445",57,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1571","760299","Domestic Well",522196,4430211,"216486","0442809",1070,TRUE,TRUE,TRUE,FALSE,TRUE,59.44,0.06,1e-04,989.018302828619,-72.88,"Microbial"
"1572","760319","Domestic Well",519240,4431195,"247568","0504340",930,TRUE,TRUE,TRUE,FALSE,TRUE,49.38,0.06,1e-04,821.630615640599,-74.36,"Microbial"
"1573","760320","Domestic Well",522095,4429762,"40146","9064165",120,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1574","760321","Domestic Well",520513,4430231,"37806","0213436",1112,TRUE,TRUE,TRUE,FALSE,TRUE,57.18,0.08,1e-04,713.857677902622,-73.47,"Microbial"
"1575","760322","Domestic Well",534097,4445785,"307474","3683157",NA,TRUE,TRUE,TRUE,FALSE,TRUE,69.96,0.05,1e-04,1396.40718562874,-72.44,"Microbial"
"1576","760329","Irrigation",547483,4466598,"11491","9060744",82,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1577","760350","Domestic Well",503944,4434585,"49232","9064625",610,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1578","760351","Domestic Well",522235,4431739,"310220","3687576",NA,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1579","760353","Domestic Well",521482,4431387,"45659","9064456",141,TRUE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"1580","760367","Domestic Well",519872,4428597,"217260","0443511",1220,TRUE,TRUE,TRUE,FALSE,TRUE,53.94,0.08,1e-04,673.408239700374,-73.49,"Microbial"
