"","OBJECTID","facility_id","facility_type","permit_number","receipt_number","ch4_sampled","btex_sampled","nearest_og","nearest_scp","nearest_cscp","btex_detected","ch4_detected"
"211",291,"705782","Ground Water","177718","0365182","yes","yes",330.225680406597,1090.75731420532,5817.45959649384,"btex not detected","ch4 detected"
"212",292,"705783","Ground Water","233279",NA,"yes","yes",232.432785983389,1699.71191414343,4509.16959090008,"btex not detected","ch4 not detected"
"213",293,"705784","Ground Water","264620",NA,"yes","yes",102.415819090607,205.451960613884,1218.10194892731,"btex not detected","ch4 not detected"
"214",294,"705785","Ground Water","197462","0402709","yes","yes",172.154000824843,172.61423925602,1150.47769646629,"btex not detected","ch4 detected"
"215",295,"705786","Irrigation","11585",NA,"yes","yes",54.1294744108974,54.5356841193743,717.167425733165,"btex not detected","ch4 not detected"
"216",296,"705787","Ground Water","212796",NA,"yes","yes",477.545809320949,1196.41572797934,5624.04517027265,"btex not detected","ch4 not detected"
"217",297,"705788","Ground Water","25090",NA,"yes","yes",766.531147442816,1179.0943391285,1554.45300223969,"btex not detected","ch4 not detected"
"218",301,"705792","Ground Water","80363",NA,"yes","yes",46.0108682813094,1228.99801790766,1867.17336800169,"btex not detected","ch4 not detected"
"219",303,"705794","Ground Water","184539",NA,"yes","yes",272.919402021916,284.399511020436,1131.54118224612,"btex not detected","ch4 not detected"
"220",304,"705795","Ground Water","271914",NA,"yes","yes",548.125897946813,2501.53320627019,5705.39954227036,"btex not detected","ch4 not detected"
"221",305,"705796","Ground Water","241718",NA,"yes","yes",411.596890172897,1375.02245868599,1810.8089186885,"btex detected","ch4 not detected"
"222",306,"705797","Ground Water","37299",NA,"yes","yes",217.800367309148,203.626692801039,945.787125438814,"btex not detected","ch4 not detected"
"223",308,"705800","Groundwater","117614",NA,"yes","no",141.718029904455,1291.22879334799,2200.04181699321,"btex not detected","ch4 not detected"
"224",309,"705801","Ground Water","260947","0531596","yes","yes",172.235304162648,253.39418176173,595.210981619592,"btex not detected","ch4 detected"
"225",310,"705803","Ground Water","51775",NA,"yes","yes",92.7631392310545,413.954534729841,653.433538411592,"btex not detected","ch4 not detected"
"226",313,"707166","Ground Water","65122",NA,"yes","yes",292.610662826904,921.707360262035,1250.10374038964,"btex not detected","ch4 not detected"
"227",314,"707167","Ground Water","38351",NA,"yes","no",324.507318869698,694.409604706,1444.18810697422,"btex not detected","ch4 not detected"
"228",316,"707198","Ground Water","26851",NA,"yes","yes",10.4403065089106,598.639228191519,598.639228191519,"btex not detected","ch4 not detected"
"229",317,"707199","Ground Water","147389","0273173","yes","yes",498.823616120969,1605.48043617965,15914.1953018649,"btex not detected","ch4 not detected"
"230",319,"707208","Ground Water","18156",NA,"yes","no",244.969385842395,99.106700950244,876.960148907961,"btex not detected","ch4 not detected"
"231",320,"707272","Groundwater","78667",NA,"yes","yes",150.784614599766,780.644238976377,1229.46639405004,"btex not detected","ch4 not detected"
"232",322,"707284","Ground Water","192496",NA,"yes","no",108.415865997556,251.937007061255,947.484228482306,"btex not detected","ch4 not detected"
"233",323,"707285","Ground Water","32897",NA,"yes","yes",862.699252346958,865.457174878718,14170.5250091749,"btex not detected","ch4 not detected"
"234",324,"707290","Ground Water","277205","3627771","yes","yes",1523.42541661875,2624.10381901627,14279.1230963404,"btex not detected","ch4 not detected"
"235",325,"707291","Ground Water","181708","0373410","yes","yes",261.874015511276,1870.72813317431,13139.1781317581,"btex not detected","ch4 not detected"
"236",326,"707296","Ground Water","192916","0396016","yes","yes",1010.17869706305,2416.93623818647,15939.8884622061,"btex not detected","ch4 not detected"
"237",327,"707297","Ground Water","177620","0377196","yes","yes",339.377371078273,2134.54645363033,13361.2734311631,"btex not detected","ch4 not detected"
"238",328,"707302","Ground Water","213305",NA,"yes","yes",82.1522975941635,452.682499819739,2397.85778152642,"btex not detected","ch4 not detected"
"239",330,"707305","Ground Water","179046","0370006","yes","yes",1182.95604313939,2394.70724809081,14040.8263095691,"btex not detected","ch4 not detected"
"240",331,"707306","Ground Water","240495","0488463A","yes","yes",881.76640897689,992.042525070962,16093.9125614564,"btex not detected","ch4 not detected"
"241",332,"707312","Ground Water","245619","0501123","yes","yes",1691.40208111495,2992.97345428734,15074.1894172477,"btex not detected","ch4 not detected"
"242",333,"707314","Domestic Well","240563",NA,"yes","yes",1182.34216705656,1595.73776036891,16355.8392153292,"btex not detected","ch4 not detected"
"243",334,"707315","Domestic Well","66633",NA,"yes","yes",189.747200242849,1961.49262948118,13086.3454952605,"btex not detected","ch4 not detected"
"244",336,"707320","Ground Water","123787","0221861","yes","yes",1192.71832383007,6783.34884154204,11700.1265372578,"btex not detected","ch4 not detected"
"245",337,"707324","Ground Water","248725","0506312","yes","yes",506.616225559348,2463.13370855939,15271.8419640538,"btex not detected","ch4 not detected"
"246",338,"707325","Domestic Well","81874","9065645","yes","yes",418.303717411165,685.757216358983,16454.2158524861,"btex not detected","ch4 not detected"
"247",339,"707328","Ground Water","49907","0033273A","yes","yes",195.020511741714,5781.41683467846,5781.41683467846,"btex not detected","ch4 not detected"
"248",340,"707329","Ground Water","232383","0471812B","yes","yes",396.969772148964,6087.95894922769,6087.95894922769,"btex not detected","ch4 not detected"
"249",342,"707332","Domestic Well","32807","9063644","yes","yes",576.927205113435,619.5188114951,15751.8422263216,"btex not detected","ch4 not detected"
"250",343,"707333","Ground Water","212341","0433559A","yes","yes",484.31394776529,2660.41304606616,15070.8911625858,"btex not detected","ch4 not detected"
"251",344,"707336","Ground Water","140366","0256323","yes","yes",236.888159265084,4555.48770622506,4555.48770622506,"btex not detected","ch4 not detected"
"252",345,"707347","Ground Water","77358","9065445","yes","yes",840.4076391847,8073.21092594085,10323.8183294849,"btex not detected","ch4 not detected"
"253",346,"708101","Groundwater","79088","9065546","yes","yes",195.816240388789,1699.4212818022,1868.47687896095,"btex detected","ch4 detected"
"254",347,"708107","Domestic Well","212863","0434438","yes","yes",844.517613789079,5411.84377305453,6309.90780918441,"btex not detected","ch4 not detected"
"255",348,"708108","Domestic Well","212864","434439","yes","yes",658.182345554786,5206.47389276254,6559.55277086523,"btex not detected","ch4 not detected"
"256",349,"708164","Domestic Well","38582","9064086","yes","no",131.734581640509,438.266799748607,637.855257591125,"btex not detected","ch4 detected"
"257",350,"708165","Ground Water","264754","0539754","yes","yes",157.435701160823,591.189082771914,1298.15707179296,"btex not detected","ch4 detected"
"258",352,"708198","Domestic Well","83508",NA,"yes","yes",143.171226159449,398.867363528614,403.587438554563,"btex not detected","ch4 not detected"
"259",353,"708199","Domestic Well","239533",NA,"yes","yes",154.457113788909,485.163231109204,485.163231109204,"btex not detected","ch4 not detected"
"260",354,"708203","Ground Water","4643","0051768","yes","yes",601.916937791254,3796.85991643885,14111.4401804445,"btex not detected","ch4 not detected"
"261",355,"750012","Ground Water","40596","9064188","yes","yes",144.346804606129,756.543132340087,758.602326638202,"btex not detected","ch4 detected"
"262",357,"750021","Ground Water","245751","0499760","yes","yes",684.901452765287,4973.03638242846,4973.03638242846,"btex not detected","ch4 not detected"
"263",358,"750022","Ground Water","184780","0379808","yes","yes",701.601026225019,5113.57195066233,5113.57195066233,"btex not detected","ch4 not detected"
"264",359,"750024","Ground Water","229990","0459259","yes","yes",1391.28178310506,1849.91632422962,2576.02267405077,"btex not detected","ch4 not detected"
"265",361,"750041","Ground Water","147750","0273312","yes","yes",338.008875623111,3440.00369328997,4559.3546677592,"btex not detected","ch4 not detected"
"266",362,"750044","Ground Water","243400","0495616","yes","yes",459.854324759483,605.676261720206,1967.27451154838,"btex not detected","ch4 not detected"
"267",363,"750047","Ground Water","268941","3602235","yes","yes",183.575597506858,108.590350224955,742.63152729656,"btex not detected","ch4 detected"
"268",364,"750048","Ground Water","271325","3608852B","yes","yes",177.138363998316,249.146148426351,917.84743087079,"btex not detected","ch4 detected"
"269",365,"750049","Ground Water","42713","0502053","yes","yes",114.057003292213,121.583272711597,422.468420334295,"btex not detected","ch4 detected"
"270",366,"750050","Ground Water","264910","0538134","yes","yes",107.967587728911,772.932810129898,2086.32740495305,"btex not detected","ch4 detected"
"271",367,"750051","Ground Water","192950","0393159","yes","yes",174.64249196573,716.335563228143,1958.68269903573,"btex not detected","ch4 detected"
"272",368,"750052","Ground Water","264913","0542197","yes","yes",157.28000508647,829.816031813755,2142.90306667544,"btex not detected","ch4 detected"
"273",369,"750053","Ground Water","283610","3645982A","yes","yes",290.66303514551,435.699291329824,453.237622568758,"btex not detected","ch4 not detected"
"274",370,"750054","Ground Water","143872","0263143","yes","yes",152.029602380589,549.321738705555,1826.00902258551,"btex not detected","ch4 detected"
"275",371,"750055","Ground Water","102749","0097793","yes","yes",238.801172526435,683.451957126084,1879.20380823351,"btex not detected","ch4 detected"
"276",372,"750056","Ground Water","250724","0510910","yes","yes",227.079281309414,583.609324367202,589.146176813142,"btex not detected","ch4 not detected"
"277",373,"750057","Ground Water","27533","9063348","yes","yes",185.80904176062,626.389612249651,1580.09456786684,"btex not detected","ch4 detected"
"278",376,"750060","Ground Water","98311","0033960","yes","yes",161.124175715502,254.686751973054,575.927351785941,"btex not detected","ch4 detected"
"279",377,"750061","Ground Water","6704","9059676","yes","yes",505.514589304799,1436.79405659043,3495.35849504417,"btex not detected","ch4 detected"
"280",378,"750062","Ground Water","186153","0382025","yes","yes",392.902023410417,2154.5293048712,4800.27016730605,"btex not detected","ch4 detected"
"281",379,"750063","Ground Water","90875","9065919","yes","yes",301.691895814256,2069.76369317427,4744.40031275565,"btex not detected","ch4 detected"
"282",380,"750064","Ground Water","247354","0503476","yes","yes",117.44360348695,192.359954661811,1129.03760569453,"btex not detected","ch4 detected"
"283",381,"750065","Ground Water","231051","0470920","yes","yes",435.026435978321,1504.33625244214,3522.28983851606,"btex not detected","ch4 detected"
"284",382,"750066","Ground Water","229703","0461120","yes","yes",296.920864878169,419.744251158631,1367.11614511223,"btex not detected","ch4 detected"
"285",383,"750068","Ground Water","4495","9059226","yes","yes",457.351068655142,505.881984752218,938.165703186309,"btex not detected","ch4 not detected"
"286",384,"750069","Ground Water","697","C620697","yes","yes",438.554443598512,437.609582640509,895.441580699567,"btex not detected","ch4 not detected"
"287",385,"750070","Ground Water","260310","0480494","yes","yes",331,344.733136412895,641.106199989431,"btex not detected","ch4 not detected"
"288",386,"750071","Ground Water","4331","9059176","yes","yes",231.157954654388,231.976402425123,522.025686814505,"btex not detected","ch4 not detected"
"289",387,"750072","Ground Water","13916","9061785","yes","yes",250.449595727364,237.484145821357,238.185491506194,"btex not detected","ch4 not detected"
"290",388,"750073","Ground Water","232563","0473762A","yes","yes",152.502458996568,168.527742560303,1034.31945673091,"btex not detected","ch4 detected"
"291",389,"750074","Ground Water","46270","9064495","yes","yes",186.300831989554,1739.09791326588,2602.98573605179,"btex not detected","ch4 not detected"
"292",390,"750075","Ground Water","35457","0237667","yes","yes",343.685903115039,439.562355992757,448.042852315987,"btex not detected","ch4 not detected"
"293",391,"750076","Ground Water","252966","0514655","yes","yes",393.361157207979,522.019960462023,536.958922431211,"btex not detected","ch4 not detected"
"294",392,"750077","Ground Water","96746","0088771","yes","yes",345.404111150982,410.341215649929,416.08270863085,"btex not detected","ch4 not detected"
"295",393,"750083","Ground Water","14009","9061844","yes","yes",212.565284089383,608.657215701289,1395.92013450879,"btex not detected","ch4 not detected"
"296",394,"750091","Ground Water","21014","0036561","yes","yes",303.916106845294,315.872182164254,1255.15667552048,"btex not detected","ch4 not detected"
"297",395,"750092","Ground Water","7120","9059817","yes","yes",3370.51361071277,7459.40051407904,13326.3064762662,"btex not detected","ch4 not detected"
"298",397,"750095","Ground Water","55800","0473976","yes","yes",415.030119388943,1325.17520896037,1325.17520896037,"btex not detected","ch4 not detected"
"299",398,"750096","Ground Water","99562","9004983","yes","yes",143.391073641284,1988.86589093184,1988.86589093184,"btex not detected","ch4 not detected"
"300",400,"750101","Ground Water","54051","0461488","yes","yes",287.503043462152,1367.97268985667,4614.2073964218,"btex not detected","ch4 not detected"
"301",401,"750102","Ground Water","71047","9065246","yes","yes",298.82603634891,578.070762602545,5840.15523681844,"btex not detected","ch4 not detected"
"302",403,"750104","Ground Water","216524","0442716A","yes","yes",330.493570285414,666.596553501905,5385.49835577766,"btex not detected","ch4 not detected"
"303",408,"750112","Ground Water","113649","9066271","yes","no",175.684376083931,346.293582330367,1844.09009943985,"btex not detected","ch4 not detected"
