facility_id,facility_type,utm_x83,utm_y83,well_depth,matrix,sample_id,sample_date,benzene_ugl,toluene_ugl,ethylbenzene_ugl,mp_xylenes_ugl,o_xylene_ugl,tot_xylenes_ugl,methane_mgl,ethane_mgl,propane_mgl,butane_mgl,isobutane_mgl,pentane_mgl,hexanes_mgl,sum_btex,sum_alk_2-6,sum_alk_3-6,sum_alk_4-6,detected_btex,detected_ch4,detected_ethane_26,detected_propane_36,detected_butane_46,btex_above_mcl,sampled_for_btex,sampled_for_ch4,sampled_for_alkanes,wattenberg,methane,ethane,propane,delta_13c_c1,fraction,origin,aquifer,notes,more_information,permit_number,receipt_number
703281,Domestic Well,525866,4458243,240,WATER,468304,2008-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,31.15,3.97,0.31,-44.17,7.278037383177569,thermogenic,NA,NA,NA,6590,0280627
703952,Domestic Well,270881,4374292,NA,WATER,466423,2003-03-13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,175365,NA
703969,Domestic Well,271224,4374494,400,WATER,466457,2003-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,113916,NA
703982,Domestic Well,271977,4374254,160,WATER,466469,2003-03-11,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,179020,NA
703982,Domestic Well,271977,4374254,160,WATER,466470,2005-04-13,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,179020,NA
703992,Domestic Well,270187,4374187,NA,WATER,466493,2001-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180066,NA
703281,Domestic Well,525866,4458243,240,WATER,536503,2014-02-26,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,18.26,2.33,0.11,-43.8,7.48360655737705,thermogenic,NA,NA,NA,6590,0280627
753159,Domestic Well,521367,4458338,NA,WATER,536505,2013-12-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,140005,9066529
753160,Domestic Well,538459,4455994,340,WATER,536507,2013-12-11,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,236508,0480568
705357,Domestic Well,522394,4458810,90,WATER,536509,2014-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,108030,NA
704584,Domestic Well,499046,4424249,860,WATER,475312,2006-01-06,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,160124,NA
704597,Domestic Well,521049,4452663,465,WATER,475336,2005-12-15,0,89,0,0,0,0,5.8,0,0,0,0,0,0,89,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,80.45,6.29,2.42,-50.98,9.236509758897817,thermogenic,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0525972,258457,0525972
704597,Domestic Well,521049,4452663,465,WATER,475336,2005-12-15,0,89,0,0,0,0,5.8,0,0,0,0,0,0,89,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,74.74,5.89,2.33,-50.85,9.092457420924575,thermogenic,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0525972,258457,0525972
704612,Domestic Well,514505,4447816,360,WATER,475357,2006-02-08,0,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0537649,262907,0537649
704612,Domestic Well,514505,4447816,360,WATER,475358,2006-03-27,0,52,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,Laramie-Fox Hills,NA,https://dwr.state.co.us/Tools/WellPermits/0537649,262907,0537649
704669,Domestic Well,508128,4433358,680,WATER,475443,2006-05-31,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,239547,NA
704670,Domestic Well,508139,4432569,715,WATER,475445,2006-05-31,0,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,131570,NA
704671,Domestic Well,243870,4372490,NA,WATER,475446,2006-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,149891,NA
704679,Domestic Well,508253,4422215,1200,WATER,475455,2006-07-31,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,54.65,0.38,0.29,-68.49,81.56716417910448,mixed,NA,NA,NA,14448,NA
704680,Domestic Well,512839,4443442,510,WATER,475457,2006-07-28,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,146058,0267068
704681,Domestic Well,503712,4118516,115,WATER,475458,2005-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,188783,0386689
704681,Domestic Well,503712,4118516,115,WATER,475465,2006-08-03,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,188783,0386689
704681,Domestic Well,503712,4118516,115,WATER,475466,2006-08-03,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,188783,0386689
752504,Ground Water,260126,4344942,180,WATER,532696,2013-03-13,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,16816,9116537B
704681,Domestic Well,503712,4118516,115,WATER,475481,2006-08-21,0,12,0,0,0,0,0.87,0,0,0,0,0,0,12,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,188783,0386689
704681,Domestic Well,503712,4118516,115,WATER,475488,2006-10-24,0,0.71,0,0,0,0,2.4,0,0,0,0,0,0,0.71,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,188783,0386689
704682,Domestic Well,503783,4118462,140,WATER,475496,2006-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256909,0524038
704682,Domestic Well,503783,4118462,140,WATER,475505,2006-08-14,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256909,0524038
704682,Domestic Well,503783,4118462,140,WATER,475506,2006-08-14,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256909,0524038
704708,Domestic Well,540041,4466764,25,WATER,475592,2006-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,17816,NA
704715,Domestic Well,272412,4382740,NA,WATER,458243,2006-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,66160,NA
705144,Groundwater,267504,4488388,120,WATER,473800,2007-05-31,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,68964,NA
705146,Ground Water,272973,4495992,144,WATER,473803,2007-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209176,NA
705156,Domestic Well,511511,4447329,55,WATER,473813,2006-09-25,0,0,0,0,0,0,9.2e-4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,13079,NA
705161,Domestic Well,514883,4158882,440,WATER,473822,2010-02-03,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,249362,NA
705167,Ground Water,510380,4154887,607,WATER,475607,2007-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256504,0523307
705167,Ground Water,510380,4154887,607,WATER,475612,2009-06-22,0,0,0,0,0,0,4.2,0.0072,0,0,0,0,0,0,0.0072,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256504,0523307
752330,Ground Water,332159,4478823,NA,WATER,535532,2013-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,65526,0907630
752155,Ground Water,313181,4479347,700,WATER,535545,2013-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209173,0429436
752149,Ground Water,297161,4479914,NA,WATER,535565,2013-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,50869,0050869
752297,Ground Water,333140,4478288,NA,WATER,535577,2013-11-05,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,220724,0452857
703927,Domestic Well,277291,4373425,75,WATER,465691,2004-11-02,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,92355,NA
703926,Irrigation,277357,4373555,153,WATER,465607,2004-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,167281,NA
750152,Ground Water,554896,4445254,89,WATER,530414,2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,31563,0917049
752165,Ground Water,503334,4118496,83,WATER,531653,2013-01-10,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,6.39,0.0034,1e-4,-56.67,1825.7142857142858,microbial,NA,NA,NA,178766,0369628
704360,Domestic Well,544687,4482190,300,WATER,474934,2005-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,260927,NA
708135,Domestic Well,509947,4510133,640,WATER,451026,2011-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,256584,0522972
705732,Domestic Well,509857,4119879,147,WATER,478370,2009-08-11,0,0,0,0,0,0,3.9,0.0025,0,0,0,0,0,0,0.0025,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,268191,NA
704802,Domestic Well,258876,4377179,130,WATER,458449,2005-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,221943,NA
705775,Ground Water,531984,4432764,960,WATER,478472,2009-04-06,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,176138,NA
702973,Domestic Well,533562,4460312,244,WATER,467556,1999-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,55874,NA
705191,Domestic Well,511983,4158178,348,WATER,475674,2009-06-15,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,255929,NA
702121,Ground Water,518778,4440833,650,WATER,467535,1998-07-16,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,164715,0338229
702122,Domestic Well,511975,4433627,673,WATER,467536,1998-07-21,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,174778,NA
705751,Ground Water,538086,4441514,810,WATER,478437,2009-08-17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,268537,NA
705758,Domestic Well,500626,4450907,NA,WATER,478448,2009-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,86733,NA
703942,Irrigation,272085,4371068,277,WATER,466121,2005-03-03,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213138,NA
703942,Irrigation,272085,4371068,277,WATER,466122,2005-03-03,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213138,NA
750157,Ground Water,519700,4442238,NA,WATER,530473,2010-07-08,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,66.19,0.08,0,-70.53,827.375,microbial,NA,NA,NA,228963,04654228
703898,Domestic Well,273015,4371891,200,WATER,465061,2004-04-09,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465062,2004-04-15,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703014,Irrigation,658927,4417483,212,WATER,467719,1998-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,35250,NA
704996,Domestic Well,537085,4455306,NA,WATER,473523,2006-11-15,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,242685,NA
750097,Ground Water,514340,4498472,620,WATER,529980,2012-03-09,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,210491,0429816
703918,Domestic Well,274642,4370331,150,WATER,465356,2006-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,193645,NA
703918,Domestic Well,274642,4370331,150,WATER,465357,2006-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,193645,NA
703942,Irrigation,272085,4371068,277,WATER,466129,2005-08-03,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213138,NA
703942,Irrigation,272085,4371068,277,WATER,466130,2005-09-07,0,0,0,0,0,0,0.0034,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,213138,NA
703918,Domestic Well,274642,4370331,150,WATER,465348,2005-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,193645,NA
703918,Domestic Well,274642,4370331,150,WATER,465349,2005-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,193645,NA
704191,Domestic Well,275369,4370556,12,WATER,474132,2005-04-04,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,259159,NA
704191,Domestic Well,275369,4370556,12,WATER,474133,2005-05-02,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,259159,NA
704191,Domestic Well,275369,4370556,12,WATER,474140,2005-12-01,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,259159,NA
704196,Domestic Well,236971,4362026,NA,WATER,474154,2004-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,113990,NA
704197,Domestic Well,271366,4369694,NA,WATER,474155,2004-09-15,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,142860,NA
703941,Domestic Well,274345,4370587,NA,WATER,466083,2005-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,204423,NA
703941,Domestic Well,274345,4370587,NA,WATER,466084,2005-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,204423,NA
703898,Domestic Well,273015,4371891,200,WATER,465071,2004-11-04,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465072,2004-12-08,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465080,2005-07-06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465081,2005-08-02,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465089,2006-03-07,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703898,Domestic Well,273015,4371891,200,WATER,465090,2006-04-04,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,209310,NA
703901,Domestic Well,272660,4371623,310,WATER,465162,2003-01-24,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15795,NA
703901,Domestic Well,272660,4371623,310,WATER,465163,2004-04-09,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15795,NA
703901,Domestic Well,272660,4371623,310,WATER,465173,2004-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15795,NA
703901,Domestic Well,272660,4371623,310,WATER,465174,2004-07-06,0,0,0,0,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15795,NA
703901,Domestic Well,272660,4371623,310,WATER,465183,2005-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,15795,NA
